offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;camera_resolution_raw;battery_life_raw;storage_size_raw;screen_size_raw;description_raw
70867592;3034;Schwyz;Käserstrasse 54;Apple;iPhone SE;CHF 3113.-;16 MP;18 hrs;512 GB;6.1 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
73655158;3802;Wil;Roosstrasse 44;Xiaomi;Mi 11;CHF 398.-;12 MP;17 hrs;128 GB;5.8 IN;Mit der hochauflösenden Kamera gelingen Nachtaufnahmen und Porträts mühelos.
18050510;2031;Suhr;Michelstrasse 17;Apple;iPhone 13;CHF 505.-;12 MP;20 hrs;128 GB;5.8 IN;Maximaler Datenschutz dank fortschrittlicher Sicherheitsstandards.
66765623;1835;Neuenburg;Zollingerstrasse 49;Vivo;Vivo V23;CHF 184.-;12 MP;17 hrs;512 GB;6.7 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
74718365;1626;Sarnen;Baumgartnerstrasse 713;Apple;iPhone 15;CHF 1048.-;16 MP;19 hrs;128 GB;5.8 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
85291541;9664;Zürich;Baurstrasse 65;Apple;iPhone 15;CHF 1287.-;48 MP;17 hrs;128 GB;6.5 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
45896226;9316;Carouge;Steinmannstrasse 3;Vivo;Vivo V23;CHF 1060.-;16 MP;24 hrs;512 GB;6.5 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
29226889;9704;Pratteln;Schnyderstrasse 74;Samsung;Galaxy S21;CHF 786.-;16 MP;17 hrs;128 GB;5.8 IN;Einsteigerfreundlich und intuitiv – perfekt für alle Altersgruppen.
60491958;4817;Horgen;Hugstrasse 96;Xiaomi;Mi 11;CHF 763.-;12 MP;20 hrs;64 GB;6.1 IN;Ideal für kreative Projekte – von Fotografie bis Videobearbeitung.
21402740;5754;Lancy;Jäggistrasse 274;Xiaomi;Redmi Note 10;CHF 482.-;12 MP;17 hrs;256 GB;6.1 IN;Elegantes Design trifft auf Funktionalität – der perfekte Begleiter für unterwegs.
75184410;4383;Zollikon;Lustenbergerstrasse 403;Samsung;Galaxy S20;CHF 454.-;20 MP;15 hrs;64 GB;6.1 IN;Mit Stiftunterstützung für Kreativität und Präzision.
89609131;3210;Volketswil;Probststrasse 21;Xiaomi;Redmi Note 11;CHF 228.-;12 MP;25 hrs;128 GB;5.8 IN;Ultra-weite Weitwinkelkamera für mehr Raum in jedem Foto.
38351344;2327;Schaffhausen;Lustenbergerstrasse 56;Vivo;Vivo Y20;CHF 402.-;12 MP;19 hrs;64 GB;5.8 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
61030579;7708;Sarnen;Martistrasse 1;Samsung;Galaxy S21;CHF 1990.-;12 MP;18 hrs;256 GB;5.8 IN;Tageslicht-optimierte Displayeinstellungen für sonnige Umgebungen.
15677713;3314;Aigle;Widmerstrasse 40;Samsung;Galaxy S23;CHF 1757.-;16 MP;22 hrs;64 GB;6.7 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
95918360;7668;Horw;Kaufmannstrasse 982;Apple;iPhone 16;CHF 6053.-;50 MP;29 hrs;128 GB;6.1 IN;Ideal für kreative Projekte – von Fotografie bis Videobearbeitung.
58567046;9594;Maur;Meilistrasse 89;Google;Pixel 6;CHF 1383.-;12 MP;31 hrs;512 GB;6.1 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
55568701;1903;Aarau;Schulerstrasse 80;Xiaomi;Mi 11;CHF 849.-;12 MP;24 hrs;64 GB;6.7 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
56892354;5129;Solothurn;Zimmermannstrasse 36;Google;Pixel 6a;CHF 1845.-;12 MP;24 hrs;128 GB;6.7 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
97980930;5202;Liestal;Eichenbergerstrasse 11;Samsung;Galaxy S20;CHF 38.-;12 MP;16 hrs;256 GB;6.5 IN;Perfekt für Business und Freizeit: Hohes Arbeitstempo und starker Akku.
85764804;9048;Langenthal;Schärstrasse 20;Samsung;Galaxy S24;CHF 705.-;16 MP;29 hrs;128 GB;6.7 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
94743076;4912;Bern;Steigerstrasse 3;Vivo;Vivo Y20;CHF 1975.-;48 MP;21 hrs;128 GB;6.1 IN;Schnelles kabelloses Laden für maximale Flexibilität und Komfort.
59491122;4874;Oftringen;Reystrasse 2;Google;Pixel 8;CHF 249.-;12 MP;22 hrs;128 GB;5.8 IN;Optimierte Kamera mit KI-Unterstützung für perfekte Schnappschüsse.
15505975;1669;Glarus;Schnyderstrasse 41;Apple;iPhone 13;CHF 5530.-;16 MP;23 hrs;128 GB;6.9 IN;Makromodus für beeindruckende Nahaufnahmen und Detailgenauigkeit.
56095437;5205;Schwyz;Knechtstrasse 556;Vivo;Vivo X60;CHF 279.-;12 MP;21 hrs;512 GB;6.1 IN;Modernste Gesichtserkennungstechnologie für Sicherheit.
80162053;8584;Luzern;Eglistrasse 66;Apple;iPhone SE;CHF 580.-;16 MP;20 hrs;128 GB;6.1 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
17028380;6324;Wallisellen;Burristrasse 95;Samsung;Galaxy S21;CHF 1072.-;12 MP;18 hrs;256 GB;6.1 IN;Flüssige Animationen und nahtloses Scrollen für ein tolles Erlebnis.
98122539;7059;Meyrin;Haasstrasse 10;Google;Pixel 6;CHF 873.-;12 MP;23 hrs;64 GB;6.5 IN;Mit Stiftunterstützung für Kreativität und Präzision.
98870276;4020;Val-de-Ruz;Lehmannstrasse 981;Samsung;Galaxy S21;CHF 554.-;12 MP;22 hrs;128 GB;6.1 IN;Nahtlose Synchronisation mit Cloud-Diensten für Backups und Updates.
27152188;4491;Flawil;Benzstrasse 99;Samsung;Galaxy S23;CHF 1956.-;16 MP;19 hrs;128 GB;6.5 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
38748452;5988;Renens;Merzstrasse 49;Vivo;Vivo X50;CHF 147.-;16 MP;22 hrs;64 GB;5.8 IN;Ultra-HD-Display für eine atemberaubende Bildqualität und Details.
78140959;4032;Bernex;Meyerstrasse 97;Xiaomi;Mi 11T;CHF 419.-;12 MP;15 hrs;64 GB;6.5 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
31776452;4276;Risch;Vogelstrasse 84;Vivo;Vivo V23;CHF 337.-;12 MP;19 hrs;64 GB;5.8 IN;Einfache Synchronisation mit all Ihren Geräten und Anwendungen.
69619341;4329;Ebikon;Bieristrasse 29;Vivo;Vivo X60;CHF 580.-;16 MP;17 hrs;256 GB;5.8 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
72950208;8933;Münsingen;Arnoldstrasse 707;Google;Pixel 8 Pro;CHF 801.-;20 MP;16 hrs;128 GB;6.5 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
77498993;2420;Zofingen;Fischerstrasse 32;Google;Pixel 8 Pro;CHF 3024.-;50 MP;33 hrs;256 GB;6.5 IN;Innovative Smart-Funktionen für ein intuitives Benutzererlebnis.
74503785;2738;Spreitenbach;Gigerstrasse 54;Xiaomi;Mi 11T;CHF 2412.-;20 MP;26 hrs;512 GB;5.8 IN;Große Auswahl an Zubehör für Individualität und Funktionalität.
46613428;3264;Muttenz;Baumannstrasse 21;Vivo;Vivo X50;CHF 839.-;16 MP;20 hrs;64 GB;6.5 IN;Makromodus für beeindruckende Nahaufnahmen und Detailgenauigkeit.
13579612;7032;Bern;Staubstrasse 42;Vivo;Vivo X60;CHF 2147.-;48 MP;16 hrs;512 GB;6.7 IN;Ideal für kreative Projekte – von Fotografie bis Videobearbeitung.
23298711;8119;Brig-Glis;Baurstrasse 96;Apple;iPhone 16;CHF 537.-;16 MP;15 hrs;128 GB;5.8 IN;Modernste Gesichtserkennungstechnologie für Sicherheit.
72962895;5151;Rapperswil-Jona;Gfellerstrasse 7;Google;Pixel 6a;CHF 564.-;12 MP;18 hrs;256 GB;5.8 IN;Makromodus für beeindruckende Nahaufnahmen und Detailgenauigkeit.
91722503;4401;Arbon;Bühlerstrasse 54;Vivo;Vivo X50;CHF 1264.-;48 MP;16 hrs;512 GB;6.1 IN;Innovative Smart-Funktionen für ein intuitives Benutzererlebnis.
93592219;5297;Gland;Pfisterstrasse 9;Xiaomi;Mi 11;CHF 599.-;20 MP;15 hrs;64 GB;6.1 IN;Dual-SIM-Funktion für maximale Flexibilität im Beruf und Privatleben.
42472386;7743;Kriens;Jäggistrasse 58;Apple;iPhone 13;CHF 2523.-;48 MP;24 hrs;64 GB;6.1 IN;Modernste Gesichtserkennungstechnologie für Sicherheit.
99686286;2882;Urdorf;Schäferstrasse 66;Samsung;Galaxy S21;CHF 516.-;12 MP;21 hrs;128 GB;5.8 IN;Genießen Sie brillantes Streaming dank gestochen scharfem Bildschirm.
12729224;7812;Spreitenbach;Arnoldstrasse 2;Vivo;Vivo Y20;CHF 947.-;12 MP;24 hrs;256 GB;6.1 IN;Beeindruckende Akkulaufzeit und minimaler Ladeaufwand.
19067690;4326;Le Grand-Saconnex;Gigerstrasse 82;Xiaomi;Mi 11;CHF 1753.-;16 MP;32 hrs;256 GB;5.8 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
15950635;5265;Glarus;Blaserstrasse 81;Samsung;Galaxy S24;CHF 1662.-;16 MP;19 hrs;256 GB;5.8 IN;Nachtmodus für eine komfortable Nutzung auch bei Dunkelheit.
94790150;4434;Val-de-Travers;Wengerstrasse 7;Vivo;Vivo Y20;CHF 513.-;20 MP;20 hrs;128 GB;6.1 IN;Einfache Synchronisation mit all Ihren Geräten und Anwendungen.
36772387;8565;Männedorf;Bianchistrasse 4;Samsung;Galaxy S10;CHF 991.-;16 MP;30 hrs;64 GB;5.8 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
96825515;5646;Lutry;Forsterstrasse 53;Google;Pixel 7;CHF 1096.-;16 MP;34 hrs;128 GB;5.8 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
59394697;5709;St. Gallen;Hessstrasse 94;Google;Pixel 7;CHF 658.-;48 MP;20 hrs;128 GB;5.8 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
79696025;7706;Adliswil;Wettsteinstrasse 13;Xiaomi;Redmi Note 11;CHF 2669.-;48 MP;16 hrs;128 GB;6.1 IN;Professionelle Bildbearbeitung direkt auf dem Gerät mit High-End-Software.
20746667;2785;Sarnen;Joststrasse 4;Apple;iPhone 16;CHF 1771.-;12 MP;21 hrs;128 GB;5.8 IN;Optimierter Prozessor für blitzschnelles Arbeiten und Multitasking.
15684813;8251;Naters;Freystrasse 64;Google;Pixel 7;CHF 1831.-;12 MP;26 hrs;256 GB;5.8 IN;Dual-Lautsprecher mit Tiefenbass für besseren Sound.
58762794;4250;Cham;Steinmannstrasse 17;Google;Pixel 8;CHF 1666.-;108 MP;15 hrs;64 GB;6.1 IN;Energieoptimiertes Design für längere Nutzungszeiten ohne Nachladen.
96592295;1756;Montreux;Brunstrasse 63;Samsung;Galaxy S10;CHF 264.-;12 MP;23 hrs;64 GB;5.8 IN;Leistungsstarker Grafikprozessor – ideal für mobile Gaming-Fans.
59930790;9578;Onex;Knechtstrasse 24;Google;Pixel 7a;CHF 5317.-;50 MP;16 hrs;256 GB;6.7 IN;Dreifach-Kamerasystem für alle Szenen, vom Portrait bis zur Weitwinkelaufnahme.
25226815;6959;Reinach;Ackermannstrasse 56;Apple;iPhone SE;CHF 987.-;12 MP;17 hrs;256 GB;5.8 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
69897763;2998;Chêne-Bougeries;Schnyderstrasse 22;Samsung;Galaxy S22;CHF 1043.-;16 MP;30 hrs;64 GB;5.8 IN;Starker Akku, der den ganzen Tag hält, auch bei intensiver Nutzung.
70672142;3775;Ebikon;Grossstrasse 215;Vivo;Vivo Y20;CHF 575.-;16 MP;31 hrs;64 GB;6.7 IN;Ideal für Videotelefonie und Meetings unterwegs – glasklare Audioqualität.
83819367;2549;Bernex;Fischerstrasse 28;Xiaomi;Mi 11;CHF 2194.-;20 MP;32 hrs;256 GB;6.5 IN;Langjährige Updates und Support für ein nachhaltiges Nutzererlebnis.
78284040;8682;Männedorf;Schulerstrasse 49;Google;Pixel 7;CHF 2376.-;48 MP;30 hrs;256 GB;6.5 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
59514418;7881;Zollikofen;Mettlerstrasse 818;Apple;iPhone 14;CHF 823.-;20 MP;18 hrs;64 GB;6.1 IN;Glasfaserverstärktes Gehäuse für extra Schutz und Haltbarkeit.
74245343;3347;Lenzburg;Beckstrasse 34;Vivo;Vivo X60;CHF 581.-;16 MP;17 hrs;128 GB;6.5 IN;Innovative Smart-Funktionen für ein intuitives Benutzererlebnis.
79438885;8808;Freiburg;Thommenstrasse 7;Xiaomi;Redmi Note 11;CHF 448.-;48 MP;17 hrs;256 GB;6.1 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
17437386;8004;Thalwil;Freistrasse 9;Samsung;Galaxy S23;CHF 358.-;16 MP;16 hrs;128 GB;6.7 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
79645282;7897;Carouge;Hessstrasse 8;Vivo;Vivo X60;CHF 252.-;12 MP;20 hrs;64 GB;6.7 IN;Optimierte Kamera mit KI-Unterstützung für perfekte Schnappschüsse.
81602209;8008;Zug;Baurstrasse 46;Apple;iPhone 15;CHF 946.-;12 MP;32 hrs;64 GB;5.8 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
91220369;7678;Binningen;Merzstrasse 18;Vivo;Vivo X60;CHF 1387.-;16 MP;21 hrs;256 GB;6.5 IN;Ultra-HD-Display für eine atemberaubende Bildqualität und Details.
45521514;8931;Langenthal;Bernasconistrasse 494;Vivo;Vivo X50;CHF 1380.-;48 MP;15 hrs;512 GB;6.5 IN;Batterie, die sich an Ihre Nutzungsgewohnheiten anpasst.
96155337;6513;Münsingen;Baderstrasse 566;Samsung;Galaxy S23;CHF 1303.-;12 MP;23 hrs;512 GB;6.1 IN;Schnelles kabelloses Laden für maximale Flexibilität und Komfort.
31217198;2115;Villars-sur-Glâne;Walterstrasse 60;Xiaomi;Mi 11T;CHF 680.-;20 MP;22 hrs;128 GB;6.1 IN;Dreifach-Kamerasystem für alle Szenen, vom Portrait bis zur Weitwinkelaufnahme.
56354851;4256;Gossau;Martinstrasse 76;Xiaomi;Redmi Note 11;CHF 817.-;16 MP;16 hrs;128 GB;6.5 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
43275109;8654;Monthey;Wagnerstrasse 64;Samsung;Galaxy S21;CHF 336.-;16 MP;16 hrs;128 GB;5.8 IN;Robustes Design aus hochwertigen Materialien für lange Lebensdauer.
31434525;5916;Morges;Arnoldstrasse 80;Apple;iPhone 13;CHF 1629.-;12 MP;19 hrs;128 GB;6.9 IN;Optimierter Prozessor für blitzschnelles Arbeiten und Multitasking.
76755908;4275;La Tour-de-Peilz;Maurerstrasse 10;Vivo;Vivo Y20;CHF 622.-;12 MP;19 hrs;128 GB;6.7 IN;Schlankes Design und robuste Bauweise für langanhaltenden Komfort.
47763008;7144;Gossau;Schmidstrasse 35;Apple;iPhone 16;CHF 1811.-;16 MP;31 hrs;128 GB;5.8 IN;Augenfreundlicher Lesemodus für komfortable E-Book-Lektüre.
59093843;8304;Lenzburg;Wyssstrasse 92;Vivo;Vivo V21;CHF 495.-;12 MP;15 hrs;128 GB;6.7 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
19869264;5307;Dübendorf;Lüthistrasse 5;Xiaomi;Redmi Note 10;CHF 393.-;12 MP;19 hrs;64 GB;6.1 IN;Beeindruckende Akkulaufzeit und minimaler Ladeaufwand.
22976369;6689;Ostermundigen;Steigerstrasse 36;Vivo;Vivo V21;CHF 781.-;20 MP;19 hrs;256 GB;5.8 IN;Nahtlose Synchronisation mit Cloud-Diensten für Backups und Updates.
77119320;3721;Lugano;Kesslerstrasse 33;Google;Pixel 7;CHF 2096.-;16 MP;16 hrs;64 GB;6.1 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
79190008;2959;Pfäffikon;Bühlerstrasse 65;Apple;iPhone 13;CHF 465.-;12 MP;18 hrs;128 GB;5.8 IN;Benutzerfreundliche Oberfläche für müheloses Multitasking und Effizienz.
55147280;2241;Bern;Käserstrasse 86;Google;Pixel 8;CHF 2458.-;12 MP;19 hrs;256 GB;5.8 IN;Ein umfassendes App-Ökosystem für Unterhaltung und Produktivität.
24710878;5291;Uzwil;Ammannstrasse 1;Vivo;Vivo V23;CHF 460.-;16 MP;23 hrs;512 GB;5.8 IN;Ideal für kreative Projekte – von Fotografie bis Videobearbeitung.
45638891;7277;Schlieren;Favrestrasse 338;Vivo;Vivo Y20;CHF 185.-;20 MP;30 hrs;256 GB;6.1 IN;Batterie, die sich an Ihre Nutzungsgewohnheiten anpasst.
93179531;5396;Siders;Wettsteinstrasse 731;Vivo;Vivo V23;CHF 207.-;12 MP;18 hrs;64 GB;6.1 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
12541730;9774;Aarau;Gloorstrasse 866;Xiaomi;Mi 11T;CHF 1728.-;48 MP;19 hrs;512 GB;5.8 IN;Dreifach-Kamerasystem für alle Szenen, vom Portrait bis zur Weitwinkelaufnahme.
73297813;6151;Lyss;Aebistrasse 79;Google;Pixel 7a;CHF 2249.-;12 MP;23 hrs;128 GB;6.1 IN;Kabelloses Laden mit schneller Ladegeschwindigkeit.
33244151;6386;Altstätten;Kohlerstrasse 879;Apple;iPhone 14;CHF 617.-;16 MP;25 hrs;128 GB;5.8 IN;Dual-SIM-Funktion für maximale Flexibilität im Beruf und Privatleben.
45482091;1070;Küssnacht;Benzstrasse 8;Vivo;Vivo Y20;CHF 1139.-;16 MP;25 hrs;256 GB;6.5 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
49945150;8100;Reinach;Maierstrasse 30;Xiaomi;Mi 11T;CHF 811.-;108 MP;17 hrs;64 GB;6.9 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
46702849;4252;Kloten;Eglistrasse 419;Google;Pixel 8 Pro;CHF 2624.-;12 MP;27 hrs;128 GB;6.1 IN;Optimierte Kamera mit KI-Unterstützung für perfekte Schnappschüsse.
29659692;3043;Zug;Schenkstrasse 62;Apple;iPhone SE;CHF 7488.-;16 MP;18 hrs;512 GB;6.9 IN;Nahtlose Integration in Ihre digitale Umgebung – perfekt für unterwegs.
38720823;7009;Kriens;Schärstrasse 47;Apple;iPhone 15;CHF 3328.-;108 MP;18 hrs;256 GB;6.5 IN;Fortschrittliche Sensoren für präzise Fitness- und Gesundheitsdaten.
42115895;6414;Sursee;Bolligerstrasse 44;Vivo;Vivo Y20;CHF 1956.-;50 MP;21 hrs;64 GB;6.5 IN;Nehmen Sie beeindruckende Ultra-Weitwinkelaufnahmen und Videos auf.
23494908;4445;Küsnacht;Amreinstrasse 18;Apple;iPhone SE;CHF 1039.-;12 MP;15 hrs;128 GB;6.5 IN;Flexible Foto- und Videofilter für kreative Aufnahmen.
73847325;9208;Zofingen;Haslerstrasse 277;Samsung;Galaxy S10;CHF 7853.-;108 MP;31 hrs;128 GB;6.7 IN;Einfache Bedienung und schnelle Einrichtung auch für Anfänger.
15006085;6188;Rüti;Hodelstrasse 53;Samsung;Galaxy S21;CHF 821.-;12 MP;20 hrs;256 GB;5.8 IN;Ideal für Videotelefonie und Meetings unterwegs – glasklare Audioqualität.
48851599;8921;Ebikon;Meisterstrasse 681;Xiaomi;Mi 11T;CHF 1252.-;50 MP;18 hrs;256 GB;5.8 IN;Der leistungsstarke Akku hält den ganzen Tag durch – bleiben Sie länger verbunden.
82920556;5586;Sitten;Walterstrasse 38;Apple;iPhone 15;CHF 1305.-;16 MP;17 hrs;64 GB;6.9 IN;Innovative Smart-Funktionen für ein intuitives Benutzererlebnis.
71594457;3438;Bern;Schochstrasse 71;Xiaomi;Mi 11T;CHF 2445.-;48 MP;21 hrs;512 GB;5.8 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
33554528;3957;Langenthal;Brunnerstrasse 48;Google;Pixel 8 Pro;CHF 1295.-;12 MP;27 hrs;128 GB;6.5 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
74082804;8367;Martigny;Wolfstrasse 871;Xiaomi;Redmi Note 11;CHF 1175.-;16 MP;20 hrs;64 GB;6.9 IN;Optimierter Prozessor für blitzschnelles Arbeiten und Multitasking.
86890296;7135;Zürich;Kohlerstrasse 124;Samsung;Galaxy S10;CHF 292.-;12 MP;17 hrs;512 GB;5.8 IN;Perfekt für Fotografie-Liebhaber: Mit einer Kamera, die jeden Moment detailgetreu einfängt.
64414096;3841;Luzern;Siegriststrasse 311;Google;Pixel 8 Pro;CHF 962.-;12 MP;20 hrs;64 GB;5.8 IN;Flexible Foto- und Videofilter für kreative Aufnahmen.
27927298;5792;Schlieren;Portmannstrasse 1;Vivo;Vivo Y20;CHF 970.-;16 MP;22 hrs;128 GB;5.8 IN;Einfache Bedienung und schnelle Einrichtung auch für Anfänger.
82144402;9526;Veyrier;Freistrasse 14;Samsung;Galaxy S22;CHF 2135.-;20 MP;23 hrs;256 GB;6.7 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
58557943;8459;Spreitenbach;Brunstrasse 29;Samsung;Galaxy S20;CHF 2458.-;16 MP;20 hrs;128 GB;6.1 IN;Perfekt für Business und Freizeit: Hohes Arbeitstempo und starker Akku.
32083803;3784;Meyrin;Maierstrasse 132;Vivo;Vivo X50;CHF 881.-;12 MP;24 hrs;64 GB;6.1 IN;Optimierter Prozessor für blitzschnelles Arbeiten und Multitasking.
69791674;5241;Glarus;Kochstrasse 733;Vivo;Vivo V21;CHF 711.-;12 MP;19 hrs;128 GB;6.7 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
51361818;7796;Stäfa;Weibelstrasse 94;Xiaomi;Mi 11T;CHF 1436.-;16 MP;20 hrs;128 GB;6.1 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
56241881;3066;Sitten;Wirzstrasse 45;Apple;iPhone 16;CHF 1393.-;12 MP;16 hrs;128 GB;5.8 IN;Für intensives Gaming und kreative Bearbeitung entwickelt.
48532662;8336;Ecublens;Wirthstrasse 24;Apple;iPhone SE;CHF 2241.-;108 MP;30 hrs;512 GB;6.1 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
61335545;8010;Burgdorf;Hoferstrasse 614;Samsung;Galaxy S20;CHF 1848.-;20 MP;35 hrs;512 GB;5.8 IN;Makromodus für beeindruckende Nahaufnahmen und Detailgenauigkeit.
25922674;6011;Schwyz;Baderstrasse 60;Xiaomi;Redmi Note 11;CHF 1377.-;12 MP;34 hrs;64 GB;6.7 IN;Ideal für Videotelefonie und Meetings unterwegs – glasklare Audioqualität.
50045602;5223;Flawil;Wagnerstrasse 44;Vivo;Vivo V21;CHF 3205.-;16 MP;26 hrs;512 GB;6.5 IN;Glasfaserverstärktes Gehäuse für extra Schutz und Haltbarkeit.
35297417;1529;Naters;Grobstrasse 590;Vivo;Vivo V21;CHF 188.-;16 MP;26 hrs;128 GB;5.8 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
89717834;7133;Pully;Forsterstrasse 49;Apple;iPhone 13;CHF 310.-;20 MP;20 hrs;64 GB;5.8 IN;Der leistungsstarke Akku hält den ganzen Tag durch – bleiben Sie länger verbunden.
41452485;1893;Freiburg;Forsterstrasse 654;Xiaomi;Redmi 12 Pro;CHF 1102.-;16 MP;26 hrs;256 GB;6.1 IN;Langjährige Updates und Support für ein nachhaltiges Nutzererlebnis.
52802529;3760;Mendrisio;Hunzikerstrasse 85;Samsung;Galaxy S10;CHF 423.-;12 MP;31 hrs;512 GB;6.5 IN;Minimalistisches Design, das in jede Umgebung passt.
46930534;4515;St. Gallen;Herzogstrasse 74;Vivo;Vivo Y20;CHF 479.-;12 MP;30 hrs;128 GB;6.1 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
16292676;6404;Morges;Sennstrasse 69;Vivo;Vivo V23;CHF 2019.-;48 MP;35 hrs;256 GB;6.1 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
82199509;2817;Allschwil;Maierstrasse 2;Xiaomi;Redmi 12 Pro;CHF 204.-;12 MP;21 hrs;64 GB;5.8 IN;Fortschrittliche Wasserkühlung für Gaming ohne Überhitzung.
65902739;7180;Emmen;Widmerstrasse 52;Samsung;Galaxy S20;CHF 1509.-;12 MP;28 hrs;512 GB;6.1 IN;Optimierte Konnektivität für unterbrechungsfreies Arbeiten und Spielen.
59805178;4470;Renens;Hunzikerstrasse 3;Vivo;Vivo X60;CHF 1170.-;12 MP;17 hrs;256 GB;6.7 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
35254849;8795;Kreuzlingen;Bauerstrasse 76;Vivo;Vivo X60;CHF 486.-;12 MP;19 hrs;256 GB;6.7 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
38428357;1465;Langenthal;Ernistrasse 880;Vivo;Vivo V23;CHF 289.-;12 MP;17 hrs;128 GB;6.7 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
84098828;8417;Risch;Bucherstrasse 93;Apple;iPhone 16;CHF 2756.-;50 MP;25 hrs;64 GB;6.7 IN;Optimierter Prozessor für blitzschnelles Arbeiten und Multitasking.
76743428;9461;Brig-Glis;Kohlerstrasse 39;Google;Pixel 7a;CHF 417.-;16 MP;22 hrs;64 GB;6.1 IN;Glasfaserverstärktes Gehäuse für extra Schutz und Haltbarkeit.
85500790;6197;Thun;Bärstrasse 8;Apple;iPhone 16;CHF 3711.-;20 MP;16 hrs;128 GB;6.1 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
36332415;8487;Sarnen;Kaufmannstrasse 86;Samsung;Galaxy S10;CHF 1167.-;12 MP;34 hrs;256 GB;5.8 IN;Mit Stereo-Lautsprechern für kristallklare Audio-Erlebnisse.
44537812;1393;Arth;Islerstrasse 9;Samsung;Galaxy S22;CHF 623.-;16 MP;19 hrs;256 GB;6.1 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
75540707;1342;Zürich;Baurstrasse 39;Xiaomi;Redmi Note 11;CHF 913.-;16 MP;27 hrs;64 GB;6.5 IN;Einfache Synchronisation mit all Ihren Geräten und Anwendungen.
10856822;7973;Zollikofen;Wagnerstrasse 67;Vivo;Vivo X50;CHF 1062.-;16 MP;25 hrs;512 GB;6.1 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
18113477;2770;Horgen;Ackermannstrasse 90;Samsung;Galaxy S24;CHF 607.-;12 MP;25 hrs;64 GB;6.1 IN;Aufgeteilt in benutzerfreundliche Kategorien für schnelle Navigation.
81057233;3949;Basel;Käserstrasse 9;Vivo;Vivo V21;CHF 249.-;16 MP;19 hrs;128 GB;5.8 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
34060788;8993;Solothurn;Schochstrasse 268;Google;Pixel 8;CHF 2320.-;108 MP;20 hrs;256 GB;6.5 IN;Kompaktes Design, das bequem in jede Tasche passt und angenehm in der Hand liegt.
